#==================================
# IVS source Name Translation Table
#==================================
  # File format      : 26/04/2018
  # Date last revised: 27/04/2018
# Columns      Format             Content
#   1          A8                 IVS source name
#                                 Source name used now or in the past in IVS schedules and databases
#   2          A16                J2000 source name long
#                                 ICRF designations following therecommendations of the IAU Task Group on Designations
#   3          A8                 IERS designations source name constructed from B1950 coordinates

0907-023,J090944.9-023130,0907-023
0907-179,J090945.2-180833,0907-179
0900+836,                ,0900+836
0907+336,                ,0907+336
0907+230,                ,0907+230
0908-052,J091051.0-052629,0908-052
0907+381,                ,0907+381
0907+258,                ,0907+258
0908+201,J091133.4+195814,0908+201
0857+863,                ,0857+863
0908+340,J091147.7+334916,0908+340
0908+416,                ,0908+416
0909+138,                ,0909+138
0910-414,                ,0910-414
0909+418,                ,0909+418
0909+222,J091224.7+220506,0909+222
0910-276,J091231.5-275217,0910-276
0912+171,                ,0912+171
0909+445,J091251.1+442204,0909+445
0910+442,J091353.3+440257,0910+442
0912-273,                ,0912-273
0912-330,                ,0912-330
0912+029,J091437.9+024559,0912+029
0911+354,J091439.4+351204,0911+354
0912-204,                ,0912-204
0912+211,                ,0912+211
0913-042,J091537.6-042916,0913-042
0912+527,                ,0912+527
0913-302,                ,0913-302
0913+003,J091551.6+000713,0913+003
0912+297,J091552.4+293324,0912+297
0913+079,                ,0913+079
0913+188,                ,0913+188
0914+029,                ,0914+029
0913+391,J091648.9+385428,0913+391
0910+805,                ,0910+805
0914-160,                ,0914-160
0915-213,J091727.0-213134,0915-213
0915-135,J091739.0-134542,0915-135
0913+657,J091755.5+653015,0913+657
0915-118,                ,0915-118
0910+814,                ,0910+814
0916-219,                ,0916-219
0915+099,                ,0915+099
0918+167,                ,0918+167
0916-074,J091901.9-073905,0916-074
0916+216,                ,0916+216
0916+336,J091908.7+332441,0916+336
0913+776,                ,0913+776
0918-534,                ,0918-534
0917-185,                ,0917-185
0913+786,J091952.5+782526,0913+786
0905+866,                ,0905+866
0918-363,J092026.2-363147,0918-363
0917-044,                ,0917-044
0914+768,                ,0914+768
0918-297,J092043.1-295630,0918-297
0917+414,                ,0917+414
0920+168,                ,0920+168
0917+449,J092058.4+444153,0917+449
0916+718,J092123.9+713612,0916+718
0919-260,J092129.3-261843,0919-260
0918+140,                ,0918+140
0917+624,J092136.2+621552,0917+624
0924-819,                ,0924-819
0919-052,J092223.6-052907,0919-052
0919+423,                ,0919+423
0920-397,J092246.4-395935,0920-397
0920+205,                ,0920+205
0920+390,J092314.4+384939,0920+390
0920+416,J092331.3+412527,0920+416
0921-213,J092338.8-213547,0921-213
0922-665,                ,0922-665
0920+313,J092347.9+310754,0920+313
0920+284,J092351.5+281525,0920+284
0916+814,                ,0916+814
0921+197,                ,0921+197
0921+454,J092444.9+451157,0921+454
0922+005,J092507.8+001913,0922+005
0922-202,J092511.9-202735,0922-202
0922+316,J092543.6+312710,0922+316
0923+171,J092549.9+165812,0923+171
0922+364,J092551.8+361235,0922+364
0922+407,J092600.4+402949,0922+407
0923+257,                ,0923+257
0923+281,                ,0923+281
4C39.25 ,J092703.0+390220,0923+392
0923+575,J092706.0+571745,0923+575
0924+178,                ,0924+178
0924+251,                ,0924+251
0925-203,J092751.8-203451,0925-203
0925+449,J092824.1+444604,0925+449
0926-039,J092833.4-040908,0926-039
0926-306,J092833.9-304943,0926-306
0926-181,J092902.2-182045,0926-181
0925+504,J092915.4+501335,0925+504
0926+258,                ,0926+258
0924+732,                ,0924+732
0916+864,J092943.0+861221,0916+864
0927-378,J092957.5-380148,0927-378
0927+011,                ,0927+011
0936-853,J093032.5-853359,0936-853
0927+469,J093035.0+464408,0927+469
0928+008,J093052.2+003458,0928+008
0925+745,J093053.7+742005,0925+745
0927+352,J093055.2+350337,0927+352
0928-100,J093102.7-101325,0928-100
0928+144,J093105.3+141416,0928+144
0929-289,                ,0929-289
0928+280,J093151.7+275050,0928+280
0929+288,                ,0929+288
0930-200,J093219.5-201637,0930-200
0930-338,J093236.4-340558,0930-338
0926+793,                ,0926+793
0929+533,J093241.1+530633,0929+533
0928+653,J093254.5+650741,0928+653
0929+338,                ,0929+338
0929+613,                ,0929+613
0930-080,J093317.0-081910,0930-080
0931-524,                ,0931-524
0931-114,J093334.4-113925,0931-114
0930+289,                ,0930+289
0931+103,                ,0931+103
0930+396,J093406.6+392632,0930+396
0930+493,J093415.7+490821,0930+493
0932+075,J093501.0+071918,0932+075
0933-333,J093509.2-333237,0933-333
0932-281,                ,0932-281
0932+094,J093513.6+091507,0932+094
0932-194,J093515.6-193908,0932-194
0932+022,                ,0932+022
0932+243,                ,0932+243
0932+197,J093529.2+192935,0932+197
0932+367,J093531.8+363317,0932+367
0933+503,J093712.3+500852,0933+503
0933+624,                ,0933+624
0935+181,                ,0935+181
0932+784,                ,0932+784
0936-069,J093856.1-070800,0936-069
0936-172,J093919.1-173135,0936-172
0931+834,                ,0931+834
0936+419,J093949.6+414154,0936+419
0937-282,                ,0937-282
0937+262,J094014.7+260329,0937+262
0938-133,J094102.5-133550,0938-133
0938+119,J094113.5+114532,0938+119
0938-066,                ,0938-066
0938+277,J094148.1+272838,0938+277
0948-860,                ,0948-860
0938+642,                ,0938+642
0939-077,J094221.4-075953,0939-077
0939+620,J094314.5+615033,0939+620
0940+172,J094317.2+170218,0940+172
0940+364,J094319.1+361452,0940+364
0940-118,                ,0940-118
0941-080,J094336.9-081930,0941-080
0941+206,J094348.0+202809,0941+206
0941-027,                ,0941-027
0941+468,                ,0941+468
0936+831,                ,0936+831
0941+522,J094452.1+520234,0941+522
0942+277,                ,0942+277
0942+358,J094538.1+353455,0942+358
0942+468,J094542.0+463650,0942+468
0943-016,J094544.0-015303,0943-016
0943+123,                ,0943+123
0939+797,                ,0939+797
0942+505,J094616.0+502009,0942+505
0943+105,J094635.0+101706,0943+105
0944-201,J094650.2-202044,0944-201
0944-469,                ,0944-469
0943+593,J094704.8+590741,0943+593
0945+114,                ,0945+114
0945-321,J094809.5-322347,0945-321
0945-287,J094811.5-290144,0945-287
0945+408,J094855.3+403944,0945+408
0946+006,                ,0946+006
0946-096,                ,0946-096
0947-138,                ,0947-138
0946+181,                ,0946+181
0946+585,                ,0946+585
0947-006,                ,0947-006
0946+295,                ,0946+295
0947+064,J095003.4+061503,0947+064
0948-285,                ,0948-285
0948+499,                ,0948+499
0949+510,J095227.3+504850,0949+510
0950-246,                ,0950-246
0949+354,J095232.0+351252,0949+354
0948+658,                ,0948+658
0948+636,                ,0948+636
0950-084,                ,0950-084
0946+808,                ,0946+808
0950+326,                ,0950+326
0951+175,J095359.2+172056,0951+175
0951+268,J095439.7+263924,0951+268
0950+748,J095447.4+743557,0950+748
0952+179,J095456.8+174331,0952+179
0951+488,J095505.0+483819,0951+488
0952-185,                ,0952-185
SN1993J ,J095524.7+690113,0951+692
0951+577,                ,0951+577
M81     ,J095533.1+690355,0951+693
0952+338,                ,0952+338
M82     ,                ,M82     
0951+699,                ,0951+699
0952+502,                ,0952+502
0950+794,                ,0950+794
0953+398,                ,0953+398
0952+581,J095622.6+575355,0952+581
OK290   ,J095649.8+251516,0953+254
0954-064,                ,0954-064
0954-135,J095718.1-135001,0954-135
4C55.17 ,J095738.1+552257,0954+556
0954+346,                ,0954+346
0955-283,                ,0955-283
0955+476,J095819.6+472507,0955+476
0955+326,J095820.9+322402,0955+326
0956-266,                ,0956-266
0956-256,                ,0956-256
0956-359,J095830.8-361240,0956-359
0955+509,J095837.8+503957,0955+509
0956-409,J095838.2-411033,0956-409
0954+658,J095847.2+653354,0954+658
0956+300,                ,0956+300
0956+015,                ,0956+015
0956+124,                ,0956+124
0957+250,                ,0957+250
0957-082,J095957.6-082826,0957-082
0953+816,                ,0953+816
0957+003,                ,0957+003
0957+136,                ,0957+136
0958-314,J100040.8-313952,0958-314
0958+294,J100110.2+291137,0958+294
0958+346,J100111.9+342450,0958+346
0957+561,                ,0957+561
0959+105,J100157.7+101549,0959+105
NGC3079 ,                ,NGC3079 
0959-443,J100159.9-443800,0959-443
0959+127,J100230.5+123209,0959+127
0959+572,                ,0959+572
1000+125,J100252.8+121614,1000+125
0959+684,                ,0959+684
0958+793,                ,0958+793
1001+329,J100357.5+324403,1001+329
1002+243,                ,1002+243
1002+483,                ,1002+483
1001+621,                ,1001+621
1000+779,                ,1000+779
1003+351,J100601.7+345410,1003+351
1005-739,J100604.1-740944,1005-739
1004-500,J100614.0-501813,1004-500
1003+174,                ,1003+174
1004+054,                ,1004+054
1003+488,                ,1003+488
1004-217,J100646.4-215920,1004-217
1003+504,                ,1003+504
1004-018,J100704.3-020710,1004-018
1004-125,J100715.2-124745,1004-125
1004+231,                ,1004+231
1003+582,                ,1003+582
1005-333,J100731.3-333306,1005-333
1001+817,                ,1001+817
1004+141,J100741.4+135629,1004+141
1005+073,                ,1005+073
1005+066,J100800.8+062121,1005+066
1005-162,                ,1005-162
1005+258,                ,1005+258
1006-093,J100843.8-093323,1006-093
1003+813,                ,1003+813
1007+066,J100949.8+062200,1007+066
1007+162,                ,1007+162
1007-383,                ,1007-383
1003+830,J101015.7+825014,1003+830
1007+417,                ,1007+417
1005+770,                ,1005+770
1008+082,                ,1008+082
1008-017,J101051.6-020019,1008-017
1007+337,J101051.8+333017,1007+337
1008-285,J101105.5-284740,1008-285
1008+013,J101115.6+010642,1008+013
1009-041,J101130.2-042327,1009-041
1007+657,                ,1007+657
1009-321,                ,1009-321
1009+334,                ,1009+334
1009+067,                ,1009+067
1009+234,J101216.3+231214,1009+234
1010-374,J101224.0-374005,1010-374
1010+356,                ,1010+356
1010+287,                ,1010+287
1010-255,J101313.1-254654,1010-255
1010+495,J101329.9+491840,1010+495
1003+861,                ,1003+861
1010+350,J101349.6+344550,1010+350
1011+250,J101353.4+244916,1011+250
1004+861,                ,1004+861
1012+232,J101447.0+230116,1012+232
1012-448,J101450.3-450841,1012-448
1011+496,J101504.1+492600,1011+496
1013+127,J101544.0+122707,1013+127
1013-196,                ,1013-196
1013+014,J101557.0+010913,1013+014
1013+054,J101603.1+051302,1013+054
1011+765,                ,1011+765
1013+182,                ,1013+182
1013+208,J101644.3+203747,1013+208
1013+596,                ,1013+596
1014+615,J101725.8+611627,1014+615
1014+437,                ,1014+437
0959+881,                ,0959+881
1011+813,                ,1011+813
1015+277,                ,1015+277
1015+270,                ,1015+270
1015-314,J101809.2-314414,1015-314
1015+359,J101810.9+354239,1015+359
1015-214,                ,1015-214
1015+057,J101827.8+053029,1015+057
1016-311,J101828.7-312353,1016-311
1015+594,                ,1015+594
1016-268,                ,1016-268
1016+635,J101950.8+632001,1016+635
1016+573,                ,1016+573
1017+109,                ,1017+109
1017+436,J102027.2+432056,1017+436
1018+348,J102117.4+343721,1018+348
1018+390,                ,1018+390
1016+771,                ,1016+771
1018+514,                ,1018+514
1019+416,J102202.0+412605,1019+416
1019+429,J102213.1+423925,1019+429
1019+309,J102230.2+304105,1019+309
1020-103,                ,1020-103
1020-045,                ,1020-045
1020+191,J102255.1+185334,1020+191
1020-097,J102257.5-095822,1020-097
1020+270,                ,1020+270
1020+400,J102311.5+394815,1020+400
1020-114,                ,1020-114
1020+292,                ,1020+292
1018+808,                ,1018+808
1020+401,                ,1020+401
1022-665,J102343.5-664648,1022-665
1021-323,J102400.4-323416,1021-323
1021-006,J102429.5-005255,1021-006
1022+194,J102444.8+191220,1022+194
1022-18Z,                ,1022-18Z
1022+237,J102453.6+233233,1022+237
1023-049,J102545.4-050954,1023-049
1023+131,J102556.2+125349,1023+131
1020+820,                ,1020+820
1023+017,                ,1023+017
1023+259,                ,1023+259
1024+483,J102713.0+480313,1024+483
1024+217,                ,1024+217
1023+747,J102724.1+742826,1023+747
1025+187,                ,1025+187
1025+031,J102820.4+025522,1025+031
1025+242,J102821.2+240121,1025+242
1025+361,                ,1025+361
1026-179,                ,1026-179
1026-084,J102838.7-084438,1026-084
1025+611,                ,1025+611
1026+294,                ,1026+294
1026+055,J102921.8+051938,1026+055
1024+791,                ,1024+791
1027-186,J102933.0-185250,1027-186
1027+517,                ,1027+517
1027+583,                ,1027+583
1028+313,                ,1028+313
1026+790,                ,1026+790
1027+749,J103122.0+744158,1027+749
1028+605,J103144.7+602030,1028+605
1029-222,J103152.3-222824,1029-222
1029-041,J103155.0-042352,1029-041
1028+564,                ,1028+564
1029-137,J103206.2-140019,1029-137
1030-590,                ,1030-590
1030+415,J103303.7+411606,1030+415
1030-357,J103307.6-360156,1030-357
1030+398,J103322.0+393551,1030+398
1030+074,J103334.0+071126,1030+074
1030+611,J103351.4+605107,1030+611
1031-253,                ,1031-253
1030+687,                ,1030+687
1031-019,                ,1031-019
1031+147,                ,1031+147
1032-199,J103502.1-201134,1032-199
1032+509,J103506.0+504006,1032+509
1031+571,                ,1031+571
1031+567,J103507.0+562846,1031+567
1032+354,                ,1032+354
1032+427,                ,1032+427
1032+559,                ,1032+559
1032+382,                ,1032+382
1033+223,J103632.9+220312,1033+223
1034-058,J103647.5-060541,1034-058
1034-374,J103653.4-374415,1034-374
1034-293,J103716.0-293402,1034-293
1035+046,J103739.3+042401,1035+046
1033+768,                ,1033+768
1035-268,                ,1035-268
1035-281,J103742.4-282304,1035-281
1034+288,J103743.8+283459,1034+288
1035+370,                ,1035+370
1036-431,J103814.6-432545,1036-431
1035+430,J103818.1+424442,1035+430
1036-697,                ,1036-697
1036-529,                ,1036-529
1036+054,J103846.7+051229,1036+054
1036-154,J103906.7-154106,1036-154
1038+419,                ,1038+419
1038+064,J104117.1+061016,1038+064
1039-642,                ,1039-642
1038+212,J104127.1+210141,1038+212
1038+492,                ,1038+492
1039-474,                ,1039-474
1038+52A,J104146.7+523328,1038+528
1038+52B,J104148.8+523355,1038+529
1038+760,                ,1038+760
1039+365,                ,1039+365
1039+300,                ,1039+300
1040-414,                ,1040-414
3C245   ,J104244.6+120331,1040+123
1040+244,J104309.0+240835,1040+244
1041-452,                ,1041-452
1041+302,                ,1041+302
1041+536,J104410.6+532220,1041+536
1039+811,J104423.0+805439,1039+811
1042+071,J104455.9+065538,1042+071
1042+178,J104514.3+173548,1042+178
1043-291,J104540.6-292726,1043-291
1043+066,J104552.7+062436,1043+066
1043-290,                ,1043-29G
1043+541,J104624.0+535426,1043+541
1044-128,J104703.9-130832,1044-128
1044+007,J104706.8+002937,1044+007
1044+476,                ,1044+476
1044+268,                ,1044+268
1045-620,J104742.9-621714,1045-620
1045+155,                ,1045+155
1045-188,J104806.6-190935,1045-188
1045+011,J104807.7+005543,1045+011
1045+019,J104822.8+014148,1045+019
1044+719,J104827.6+714335,1044+719
1045+215,                ,1045+215
1046-409,J104838.2-411400,1046-409
